"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4f: What-If Analysis (online),Productivity tools,9532430,06/12/2021 13:00,06/12/2021 14:00,MS TEAMS,"[Bardia Bijani Aval, Bethanie Lim]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros,Productivity tools,9616846,25/02/2022 16:00,25/02/2022 17:00,LBR.R.08,[Kara Jessup],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9624126,02/03/2022 17:00,02/03/2022 18:00,MS TEAMS,"[Jack Downes, Shurjo Rana]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions (online),Productivity tools,9520590,10/11/2021 15:00,10/11/2021 16:00,MS TEAMS,"[Min Qi Boo, Kashvi Gandhi]",2
[Using IT],Introduction to NVivo: Session 4,Specialist research tools for staff,9677168,27/04/2022 12:00,27/04/2022 13:30,Zoom (link will be emailed),[Clare Tagg],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9362976,22/11/2021 17:00,22/11/2021 18:00,MS TEAMS,"[Isolde Hegemann, Shenel Mushtaq]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 5: Complex Calculations,Productivity tools,9624223,08/03/2022 14:00,08/03/2022 15:00,LBR.R.08,"[Shenel Mushtaq, Jing Soh]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros,Productivity tools,9532109,06/12/2021 16:00,06/12/2021 17:00,LRB.R08,"[Min Qi Boo, Eshwar Seshagiri]",1
[Using IT],Introduction to NVivo: Session 3,Specialist research tools for staff,9677160,27/04/2022 10:00,27/04/2022 11:30,Zoom (link will be emailed),[Clare Tagg],6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9679385,17/05/2022 13:00,17/05/2022 14:00,MS TEAMS,[Nedelin Velikov],9
"[Using IT, Research, Career Development]",Tableau 4: Time Series and Aggregations (online),Data science tools and coding,9540045,15/11/2021 13:00,15/11/2021 14:00,https://lse.zoom.us/j/89015931479,[Giorgia Cecchinato],1
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables,Data science tools and coding,9616610,25/02/2022 14:00,25/02/2022 15:00,LBR.R.08,[Arina Ghanizadegan],10
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 1: Elements and Variables (online),Productivity tools,9689171,08/06/2022 11:00,08/06/2022 12:00,MS TEAMS,"[Manuela Capony, Jack Downes]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 3: Data Manipulation (online),Productivity tools,9532479,31/01/2022 14:00,31/01/2022 15:00,MS TEAMS,"[Bardia Bijani Aval, Min Qi Boo]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros,Productivity tools,9487826,17/11/2021 09:00,17/11/2021 10:00,LRB.R08,"[Manuela Capony, Bethanie Lim]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",Word 1: Dissertation Timesavers and Troubleshooting,Productivity tools,9599038,09/02/2022 12:00,09/02/2022 13:00,LBR.R.08,[Jing Soh],4
"[Using IT, Research, Career Development]",Data Visualisation in Python 3: Plotting with Pandas and Seaborn,Data science tools and coding,9628811,23/03/2022 13:00,23/03/2022 14:00,LBR.R.08,[Sara Luxmoore],0
"[Using IT, Research, Career Development]","R Fundamentals 2: Vectors, Functions, and Indexing (online)",Data science tools and coding,9518686,04/11/2021 16:00,04/11/2021 17:00,https://lse.zoom.us/j/88022075691,[Arina Ghanizadegan],4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data (online),Productivity tools,9207128,09/11/2021 10:00,09/11/2021 11:00,MS TEAMS,"[Min Qi Boo, Nedelin Velikov]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9580298,27/01/2022 16:00,27/01/2022 17:00,MS TEAMS,"[Kara Jessup, Bethanie Lim]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data (online),Productivity tools,9268895,01/12/2021 18:00,01/12/2021 19:00,MS TEAMS,"[Kashvi Gandhi, Jing Soh]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions (online),Productivity tools,9521473,22/10/2021 14:00,22/10/2021 15:00,MS TEAMS,"[Isolde Hegemann, Kara Jessup]",5
"[Using IT, Research, Career Development]",Tableau 4: Time Series and Aggregations (online),Data science tools and coding,9679097,06/06/2022 12:00,06/06/2022 13:00,https://lse.zoom.us/j/82443993159,"[Aaratrika Barman, Giorgia Cecchinato]",2
"[Using IT, Research, Career Development]",Tableau 2: Filtering and Sorting (online),Data science tools and coding,9687937,08/06/2022 12:00,08/06/2022 13:00,https://lse.zoom.us/j/85869172503,[Giorgia Cecchinato],7
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 3: Data Manipulation,Productivity tools,9679579,27/05/2022 14:00,27/05/2022 15:00,LBR.R.08,"[Shenel Mushtaq, Jing Soh]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions,Productivity tools,9630904,30/03/2022 10:00,30/03/2022 11:00,LBR.R.08,"[Manuela Capony, Lidya Stamper]",3
"[Using IT, Research, Career Development]",Python Fundamentals 3: Converting Data Types (online),Data science tools and coding,9483046,19/10/2021 11:00,19/10/2021 12:00,https://lse.zoom.us/j/82070672964,[Michael Wiemers],3
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 2: Worksheet Manipulation,Productivity tools,9532599,10/12/2021 15:00,10/12/2021 16:00,LRB.R08,"[Isolde Hegemann, Shurjo Rana]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros (online),Productivity tools,9679334,13/05/2022 11:00,13/05/2022 12:00,MS TEAMS,"[Jing Soh, Lidya Stamper]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 2: Worksheet Manipulation,Productivity tools,9689217,13/06/2022 11:00,13/06/2022 12:00,LBR.R.08,[Isolde Hegemann],0
"[Using IT, Research, Career Development]",Python Fundamentals 7: For loops (online),Data science tools and coding,9679118,01/06/2022 14:00,01/06/2022 15:00,https://lse.zoom.us/j/87445584175,[Adam Gray],5
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 4: Debugging and Troubleshooting,Productivity tools,9527839,02/12/2021 17:00,02/12/2021 18:00,LRB.R08,"[Manuela Capony, Eshwar Seshagiri]",0
"[Using IT, Research, Career Development]",Python Fundamentals 1 & 2: Fast-track Pilot,Data science tools and coding,9626219,28/02/2022 12:00,28/02/2022 14:00,LBR.R.08,[Ximin Chen],7
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables,Productivity tools,9630918,31/03/2022 14:00,31/03/2022 15:00,LBR.R.08,"[Bethanie Lim, Nedelin Velikov]",7
"[Using IT, Research, Career Development]",R Data Wrangling 1: Pipes and introduction to dplyr (online),Data science tools and coding,9687943,07/06/2022 10:00,07/06/2022 11:00,https://lse.zoom.us/j/82303475313,[Nicolas Eduardo Santos Villagran],6
"[Using IT, Research, Career Development]",R Data Wrangling 1: Pipes and introduction to dplyr,Data science tools and coding,9543504,09/03/2022 15:00,09/03/2022 16:00,LBR.R.08,[Arina Ghanizadegan],8
"[Using IT, Research, Career Development]",Tableau 2: Filtering and Sorting,Data science tools and coding,9485906,08/11/2021 13:00,08/11/2021 14:00,LRB.R08,[Giorgia Cecchinato],4
"[Using IT, Research, Career Development]",Python Fundamentals 4: Lists (online),Data science tools and coding,9483048,26/10/2021 11:00,26/10/2021 12:00,https://lse.zoom.us/j/81658041874,[Sara Luxmoore],1
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 1: Designing Slides (online),Productivity tools,9515469,31/01/2022 15:00,31/01/2022 16:00,MS TEAMS,"[Manuela Capony, Shenel Mushtaq]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions (online),Productivity tools,9615613,15/02/2022 11:00,15/02/2022 12:00,MS TEAMS,"[Isolde Hegemann, Eshwar Seshagiri]",13
"[Using IT, Research, Career Development]",R Data Wrangling 3: Joining and aggregation,Data science tools and coding,9486004,03/11/2021 15:00,03/11/2021 16:00,LRB.R08,[Arina Ghanizadegan],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros (online),Productivity tools,9629661,31/05/2022 14:00,31/05/2022 15:00,MS TEAMS,"[Bardia Bijani Aval, Shurjo Rana]",7
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9526732,22/11/2021 11:00,22/11/2021 12:00,LRB.R08,"[Kara Jessup, Lidya Stamper]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables (online),Productivity tools,9679265,09/05/2022 11:00,09/05/2022 12:00,MS TEAMS,"[Min Qi Boo, Bethanie Lim]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 2: Formatting Slides (online),Productivity tools,9515524,15/02/2022 13:00,15/02/2022 14:00,MS TEAMS,"[Jack Downes, Kashvi Gandhi]",5
"[Using IT, Research, Career Development]",R Fundamentals 5: Loading Data and Packages (online),Data science tools and coding,9629144,31/03/2022 16:00,31/03/2022 17:00,https://lse.zoom.us/j/86380927939,[Lars Murdock Physant Murdock],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering (online),Productivity tools,9679290,10/05/2022 11:00,10/05/2022 12:00,MS TEAMS,"[Jack Downes, Eshwar Seshagiri]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 3: Data Manipulation (online),Productivity tools,9624333,11/03/2022 12:00,11/03/2022 13:00,MS TEAMS,"[Manuela Capony, Lidya Stamper]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4f: What-If Analysis,Productivity tools,9630671,21/03/2022 10:00,21/03/2022 11:00,LBR.R.08,"[Isolde Hegemann, Lidya Stamper]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 5: Complex Calculations,Productivity tools,9532518,09/12/2021 11:00,09/12/2021 12:00,LRB.R08,"[Isolde Hegemann, Shenel Mushtaq]",3
[Using IT],Advanced NVivo: Session 4,Specialist research tools for staff,9677212,05/05/2022 15:00,05/05/2022 16:30,Zoom (link will be emailed),[Clare Tagg],0
"[Using IT, Research, Career Development]",Python Fundamentals 3: Converting Data Types,Data science tools and coding,9485860,02/12/2021 14:00,02/12/2021 15:00,LRB.R08,[Ximin Chen],1
"[Using IT, Research, Career Development]",R Fundamentals 5 & 6: Fast-track Pilot,Data science tools and coding,9677928,16/05/2022 13:00,16/05/2022 15:00,LBR.R.08,[Arina Ghanizadegan],3
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables,Data science tools and coding,9623646,01/03/2022 16:00,01/03/2022 18:00,LBR.R.08,"[Kashvi Gandhi, Sara Luxmoore]",11
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering (online),Productivity tools,9580332,28/01/2022 11:00,28/01/2022 12:00,MS TEAMS,"[Bethanie Lim, Jing Soh]",4
"[Using IT, Research, Career Development]","R Fundamentals 2: Vectors, Functions, and Indexing (online)",Data science tools and coding,9518088,26/10/2021 12:00,26/10/2021 13:00,https://lse.zoom.us/j/88022075691,[Arina Ghanizadegan],3
"[Using IT, Research, Career Development]",Python for Accounting 2,Data science academic support,9644796,16/03/2022 15:00,16/03/2022 17:00,FAW.4.02,"[Ximin Chen, Kashvi Gandhi]",4
"[Using IT, Research, Career Development]",R Data Wrangling 1: Pipes and introduction to dplyr (online),Data science tools and coding,9547215,10/12/2021 16:00,10/12/2021 17:00,https://lse.zoom.us/j/82747012746,[Lars Murdock Physant Murdock],0
"[Using IT, Research, Career Development]","R Fundamentals 2: Vectors, Functions, and Indexing (online)",Data science tools and coding,9518187,29/10/2021 17:00,29/10/2021 18:00,https://lse.zoom.us/j/88022075691,[Lars Murdock Physant Murdock],5
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables (online),Data science tools and coding,9519593,27/10/2021 16:00,27/10/2021 17:00,https://lse.zoom.us/j/85725962302,[Kashvi Gandhi],6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions,Productivity tools,9626483,16/03/2022 17:00,16/03/2022 18:00,LBR.R.08,"[Bardia Bijani Aval, Jing Soh]",3
"[Using IT, Research, Career Development]",Python Fundamentals 5: List of Lists,Data science tools and coding,9485868,18/02/2022 12:00,18/02/2022 13:00,https://lse.zoom.us/j/89387511046,[Kashvi Gandhi],3
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau (online),Data science tools and coding,9507269,14/10/2021 14:00,14/10/2021 15:00,https://lse.zoom.us/j/86303415216,[Giorgia Cecchinato],7
"[Using IT, Research, Career Development]",R Data Visualisation 1: Data viz with ggplot2,Data science tools and coding,9535498,23/03/2022 15:00,23/03/2022 16:00,LBR.R.08,[Arina Ghanizadegan],7
"[Using IT, Research, Career Development]","R Data Visualisation 2: Box, histogram, and line plots (online)",Data science tools and coding,9628779,23/03/2022 17:00,23/03/2022 18:00,https://lse.zoom.us/j/83384999931,[Lars Murdock Physant Murdock],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions,Productivity tools,9679466,20/05/2022 12:00,20/05/2022 13:00,LBR.R.08,"[Manuela Capony, Jing Soh]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4e: Data Tools,Productivity tools,9616817,24/02/2022 17:00,24/02/2022 18:00,LBR.R.08,"[Bethanie Lim, Jing Soh]",1
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9597942,31/01/2022 16:00,31/01/2022 17:00,https://lse.zoom.us/j/82078627399,[Mario Marset Marset Ehrle],5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data,Productivity tools,9679298,11/05/2022 12:00,11/05/2022 13:00,LBR.R.08,[Manuela Capony],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 5: Complex Calculations,Productivity tools,9679311,12/05/2022 14:00,12/05/2022 15:00,LBR.R.08,"[Kara Jessup, Shenel Mushtaq]",5
"[Using IT, Research, Career Development]",Python Fundamentals 2: String Variables (online),Data science tools and coding,9698685,07/06/2022 11:00,07/06/2022 12:00,https://lse.zoom.us/j/89857574798,[Sara Luxmoore],3
"[Using IT, Research, Career Development]",Python Fundamentals 2: String Variables (online),Data science tools and coding,9507308,14/10/2021 11:00,14/10/2021 12:00,https://lse.zoom.us/j/84527630297,[Kashvi Gandhi],5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data,Productivity tools,9679565,26/05/2022 14:00,26/05/2022 15:00,LBR.R.08,"[Kara Jessup, Lidya Stamper]",7
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 2: Formatting Slides (online),Productivity tools,9580076,18/01/2022 12:00,18/01/2022 13:00,MS TEAMS,"[Bardia Bijani Aval, Shenel Mushtaq]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4e: Data Tools (online),Productivity tools,9630942,01/04/2022 14:00,01/04/2022 15:00,MS TEAMS,"[Manuela Capony, Shurjo Rana]",4
"[Using IT, Research, Career Development]",Python Fundamentals 2: String Variables,Data science tools and coding,9640735,17/03/2022 17:00,17/03/2022 18:00,LBR.R.08,[Kashvi Gandhi],4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9520737,12/11/2021 15:00,12/11/2021 16:00,LRB.R08,"[Isolde Hegemann, Shurjo Rana]",1
"[Using IT, Research, Career Development]",R Fundamentals 7: Lists and Matrices (online),Data science tools and coding,9679110,01/06/2022 10:00,01/06/2022 11:00,https://lse.zoom.us/j/88119455742,[Nicolas Eduardo Santos Villagran],0
[Using IT],Introduction to NVivo: Session 1,Specialist research tools for staff,9661174,25/03/2022 10:00,25/03/2022 11:30,Zoom (link will be emailed),[Clare Tagg],8
"[Using IT, Research, Career Development]",Python Fundamentals 4: Lists,Data science tools and coding,9628747,22/03/2022 16:00,22/03/2022 18:00,LBR.R.08,"[Kashvi Gandhi, Sara Luxmoore]",0
[Using IT],Introduction to NVivo: Session 2,Specialist research tools for staff,9661373,25/03/2022 12:00,25/03/2022 13:30,Zoom (link will be emailed),[Clare Tagg],8
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros,Productivity tools,9532609,10/12/2021 10:00,10/12/2021 11:00,LRB.R08,"[Bethanie Lim, Jing Soh]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros,Productivity tools,9615897,31/05/2022 14:00,31/05/2022 15:00,LBR.R.08,"[Manuela Capony, Kashvi Gandhi]",3
"[Using IT, Research, Career Development]",Python Fundamentals 3: Converting Data Types (online),Data science tools and coding,9598329,16/02/2022 15:00,16/02/2022 16:00,https://lse.zoom.us/j/81210179991,[Ximin Chen],5
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau (online),Data science tools and coding,9678950,23/05/2022 12:00,23/05/2022 13:00,https://lse.zoom.us/j/85419155956,[Giorgia Cecchinato],8
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4f: What-If Analysis (online),Productivity tools,9268937,18/11/2021 09:00,18/11/2021 10:00,MS TEAMS,"[Isolde Hegemann, Lidya Stamper]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9527109,24/11/2021 18:00,24/11/2021 19:00,MS TEAMS,"[Kashvi Gandhi, Jing Soh]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9624095,28/02/2022 10:00,28/02/2022 11:00,MS TEAMS,"[Bardia Bijani Aval, Manuela Capony]",7
"[Specific skills, Using IT, Research, Career Development]","R Fundamentals 3: Strings, Factors, and Type Conversion",Data science tools and coding,9641516,23/03/2022 12:00,23/03/2022 13:00,LBR.R.08,[Mario Marset Marset Ehrle],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering,Productivity tools,9630912,31/03/2022 15:00,31/03/2022 16:00,LBR.R.08,"[Min Qi Boo, Manuela Capony]",8
"[Using IT, Research, Career Development]",Working with Tabular Data 1 & 2: Fast-track Pilot,Data science tools and coding,9678336,09/06/2022 12:00,09/06/2022 14:00,LBR.R.08,[Sara Luxmoore],2
"[Using IT, Research, Career Development]",Python Fundamentals 4: Lists,Data science tools and coding,9623958,17/03/2022 13:00,17/03/2022 14:00,LBR.R.08,[Kashvi Gandhi],5
"[Problem solving, Using IT, Career Development, Application of information skills]",Word 1: Dissertation Timesavers and Troubleshooting,Productivity tools,9488792,03/02/2022 12:00,03/02/2022 13:00,LBR.R.08,[Bethanie Lim],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros,Productivity tools,9624258,09/03/2022 10:00,09/03/2022 11:00,LBR.R.08,"[Jing Soh, Lidya Stamper]",4
"[Using IT, Research, Career Development]",R Fundamentals 4: Data Frames (online),Data science tools and coding,9536319,26/11/2021 16:00,26/11/2021 17:00,https://lse.zoom.us/j/87542482216,[Lars Murdock Physant Murdock],0
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau,Data science tools and coding,9598211,07/02/2022 13:00,07/02/2022 14:00,LBR.R.08,[Giorgia Cecchinato],7
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9630669,24/03/2022 15:00,24/03/2022 16:00,LBR.R.08,"[Min Qi Boo, Kashvi Gandhi]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering,Productivity tools,9527659,29/11/2021 16:00,29/11/2021 17:00,LRB.R08,"[Min Qi Boo, Eshwar Seshagiri]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions,Productivity tools,9624134,02/03/2022 10:00,02/03/2022 11:00,LBR.R.08,"[Jing Soh, Lidya Stamper]",9
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4f: What-If Analysis (online),Productivity tools,9616808,24/02/2022 13:00,24/02/2022 14:00,MS TEAMS,"[Shenel Mushtaq, Jing Soh]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions (online),Productivity tools,9580304,27/01/2022 11:00,27/01/2022 12:00,MS TEAMS,"[Shenel Mushtaq, Shurjo Rana]",6
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9483440,13/10/2021 16:00,13/10/2021 17:00,https://lse.zoom.us/j/82078627399,[Lars Murdock Physant Murdock],6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9679132,03/05/2022 14:00,03/05/2022 15:00,LBR.R.08,"[Isolde Hegemann, Kara Jessup]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9519792,01/11/2021 13:00,01/11/2021 14:00,LRB.R08,"[Eshwar Seshagiri, Jing Soh, Nedelin Velikov]",5
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables (online),Data science tools and coding,9616465,03/05/2022 11:00,03/05/2022 12:00,https://lse.zoom.us/j/82966465093,[Ximin Chen],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9520004,04/11/2021 11:00,04/11/2021 12:00,LRB.R08,"[Shenel Mushtaq, Jing Soh, Nedelin Velikov]",2
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9528575,19/11/2021 16:00,19/11/2021 17:00,https://lse.zoom.us/j/82078627399,[Lars Murdock Physant Murdock],3
"[Using IT, Research, Career Development]",R Fundamentals 5: Loading Data and Packages (online),Data science tools and coding,9536325,26/11/2021 17:00,26/11/2021 18:00,https://lse.zoom.us/j/85948376696,[Lars Murdock Physant Murdock],1
"[Using IT, Research, Career Development]",R Fundamentals 1 & 2: Fast-track Pilot,Data science tools and coding,9626287,15/03/2022 11:00,15/03/2022 13:00,LBR.R.08,[Arina Ghanizadegan],4
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 3: Professional Slides,Productivity tools,9515537,29/10/2021 10:00,29/10/2021 11:00,LRB.R08,"[Min Qi Boo, Bethanie Lim, Nedelin Velikov]",0
"[Specific skills, Using IT, Research, Career Development]","R Fundamentals 3: Strings, Factors, and Type Conversion",Data science tools and coding,9616563,22/02/2022 16:00,22/02/2022 17:00,LBR.R.08,[Arina Ghanizadegan],9
"[Using IT, Research, Career Development]",Python Fundamentals 2: String Variables (online),Data science tools and coding,9579692,28/01/2022 14:00,28/01/2022 15:00,https://lse.zoom.us/j/84527630297,[Sara Luxmoore],3
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables,Data science tools and coding,9602496,10/02/2022 11:00,10/02/2022 12:00,LBR.R.08,[Maria Lopez],5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data (online),Productivity tools,9580338,28/01/2022 12:00,28/01/2022 13:00,MS TEAMS,"[Kara Jessup, Shurjo Rana]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9487165,20/10/2021 10:00,20/10/2021 11:00,LRB.R08,"[Min Qi Boo, Kashvi Gandhi, Nedelin Velikov]",7
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9679153,04/05/2022 11:00,04/05/2022 12:00,MS TEAMS,[Jack Downes],2
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 5: Report Generation (online),Productivity tools,9225880,01/12/2021 15:00,01/12/2021 16:00,MS TEAMS,"[Shurjo Rana, Eshwar Seshagiri]",0
"[Using IT, Research, Career Development]",R Data Wrangling 3: Joining and aggregation (online),Data science tools and coding,9628843,24/03/2022 16:00,24/03/2022 17:00,https://lse.zoom.us/j/84040204919,[Lars Murdock Physant Murdock],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering,Productivity tools,9520046,05/11/2021 10:00,05/11/2021 11:00,LRB.R08,[Jing Soh],1
"[Using IT, Research, Career Development]",Working with Tabular Data 4: Pandas Indexing,Data science tools and coding,9486385,11/11/2021 13:00,11/11/2021 14:00,LRB.R08,[Ximin Chen],1
"[Using IT, Research, Career Development]",Python Fundamentals 2: String Variables (online),Data science tools and coding,9616535,22/02/2022 13:00,22/02/2022 14:00,https://lse.zoom.us/j/89857574798,[Giorgia Cecchinato],6
"[Problem solving, Using IT, Career Development, Application of information skills]",Word 1: Dissertation Timesavers and Troubleshooting (online),Productivity tools,9598883,03/02/2022 17:00,03/02/2022 18:00,MS TEAMS,"[Kashvi Gandhi, Jing Soh]",1
"[Using IT, Research, Career Development]",Working with Tabular Data 2: NumPy 2D Arrays (online),Data science tools and coding,9579554,18/01/2022 16:00,18/01/2022 17:00,https://lse.zoom.us/j/86153306298,[Kashvi Gandhi],3
"[Using IT, Research, Career Development]",Python Fundamentals 5: List of Lists (online),Data science tools and coding,9483050,27/10/2021 18:00,27/10/2021 19:00,https://lse.zoom.us/j/84166876573,[Konstanty Kowalewski],2
"[Using IT, Research, Career Development]",Tableau 2: Filtering and Sorting (online),Data science tools and coding,9616447,17/02/2022 13:00,17/02/2022 14:00,https://lse.zoom.us/j/85869172503,[Giorgia Cecchinato],4
"[Specific skills, Using IT, Research, Career Development]",R Fundamentals 6: Conditionals and Logic (online),Data science tools and coding,9579899,27/01/2022 15:00,27/01/2022 16:00,https://lse.zoom.us/j/84756346489,[Arina Ghanizadegan],4
"[Using IT, Research, Career Development]",Python Fundamentals 2: String Variables,Data science tools and coding,9598534,11/02/2022 14:00,11/02/2022 15:00,LBR.R.08,[Sara Luxmoore],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4f: What-If Analysis (online),Productivity tools,9354971,15/11/2021 13:00,15/11/2021 14:00,MS TEAMS,"[Bethanie Lim, Lidya Stamper]",1
"[Using IT, Research, Career Development]",Python Fundamentals 3: Converting Data Types (online),Data science tools and coding,9579993,18/01/2022 15:00,18/01/2022 16:00,https://lse.zoom.us/j/82070672964,[Giorgia Cecchinato],10
"[Using IT, Research, Career Development]",Python Fundamentals 4: Lists,Data science tools and coding,9640842,29/03/2022 16:00,29/03/2022 17:00,LBR.R.08,[Sara Luxmoore],2
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables,Data science tools and coding,9597935,31/01/2022 12:00,31/01/2022 13:00,LBR.R.08,[Arina Ghanizadegan],1
"[Using IT, Research, Career Development]",R Fundamentals 4: Data Frames (online),Data science tools and coding,9629071,30/03/2022 17:00,30/03/2022 18:00,https://lse.zoom.us/j/89075101707,[Lars Murdock Physant Murdock],7
"[Using IT, Research, Career Development]",Python Fundamentals 6: Functions and Modules,Data science tools and coding,9485872,28/10/2021 13:00,28/10/2021 14:00,LRB.R08,[Ximin Chen],0
"[Using IT, Research, Career Development]",Tableau 3: Geographic Data and Relationships,Data science tools and coding,9597898,31/01/2022 14:00,31/01/2022 15:00,LBR.R.08,[Giorgia Cecchinato],1
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 4: Debugging and Troubleshooting (online),Productivity tools,9599045,09/02/2022 10:00,09/02/2022 11:00,MS TEAMS,[Min Qi Boo],1
"[Specific skills, Using IT, Research, Career Development]","R Fundamentals 3: Strings, Factors, and Type Conversion (online)",Data science tools and coding,9543605,02/12/2021 09:00,02/12/2021 10:00,https://lse.zoom.us/j/87554535646,[Mario Marset Marset Ehrle],1
